FECHA_CREACION;CARRERA;NIVEL_1;NIVEL_2;NIVEL_3;NIVEL_4
27-07-2023 15:56;INGENIERÍA EN ADMINISTRACIÓN;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
27-07-2023 15:48;INGENIERIA EN COMERCIO EXTERIO;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
27-07-2023 15:47;GASTRONOMÍA INTERNACIONAL;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
27-07-2023 15:46;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Certificados especiales;Resuelto
27-07-2023 15:38;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
27-07-2023 15:23;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
27-07-2023 15:13;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
27-07-2023 15:11;AUDITORÍA;Tecnología;Plataformas Alumnos;Gestión prácticas;Resuelto
27-07-2023 15:07;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 15:02;INGENIERÍA EN CONECTIVIDAD Y REDES;Titulado;Información y gestión;Certificado de título;Resuelto
27-07-2023 15:01;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
27-07-2023 15:00;DIPLOMADO EN SEGURIDAD DE LA INFORMACIÓN;Titulado;Información y gestión;Otras consultas;Resuelto
27-07-2023 14:55;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
27-07-2023 14:53;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
27-07-2023 14:52;TOURISM AND HOSPITALITY;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
27-07-2023 14:49;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 14:48;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 14:44;INGENIERÍA EN INFORMÁTICA;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
27-07-2023 14:43;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
27-07-2023 14:37;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
27-07-2023 14:30;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Información del proceso;Retiro de asignatura;Resuelto
27-07-2023 14:23;AUDITORÍA;Inscripción de asign;Oferta académica;Cupo de asignatura en otra sede;Resuelto
27-07-2023 14:07;INGENIERÍA EN CONECTIVIDAD Y REDES;Titulado;Información y gestión;Certificado de título;Resuelto
27-07-2023 14:07;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Descuento pronto pago;Resuelto
27-07-2023 13:50;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Cambio de carrera;Resuelto
27-07-2023 13:41;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Admisión especial interna ;Cambio de sede;Resuelto
27-07-2023 13:30;GASTRONOMÍA INTERNACIONAL;Titulado;Información y gestión;Estado titulado (egresado);Resuelto
27-07-2023 13:23;ADMINISTRACIÓN DE RECURSOS HUMANOS;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
27-07-2023 13:20;AUDITORÍA - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 13:19;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Admisión especial interna ;Cambio de sede;Resuelto
27-07-2023 13:17;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
27-07-2023 13:02;TÉCNICO EN ADMINISTRACIÓN;Académico;Admisión especial interna ;Cambio de sede;Resuelto
27-07-2023 12:58;TÉCNICO EN ENERGÍAS RENOVABLES;Inscripción de asign;Información del proceso;Uso plataforma IA;Resolución en Sede
27-07-2023 12:54;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
27-07-2023 12:52;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
27-07-2023 12:48;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
27-07-2023 12:44;TOURISM AND HOSPITALITY;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
27-07-2023 12:28;ECOTURISMO;Inscripción de asign;Oferta académica;Cupo de asignatura en otra sede;Resuelto
27-07-2023 12:21;ADMINISTRACIÓN DE EMPRESAS MENCIÓN MARKETING;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
27-07-2023 12:13;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Académico;Admisión especial interna ;Cambio de sede;Resuelto
27-07-2023 11:58;INGENIERIA EN COMERCIO EXTERIO;Académico;Admisión especial interna ;Reincorporación a la carrera;Resuelto
27-07-2023 11:56;GASTRONOMÍA INTERNACIONAL;Académico;Gestión académica;Calificaciones;Resuelto
27-07-2023 11:54;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 11:50;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
27-07-2023 11:50;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
27-07-2023 11:49;AUDITORÍA;Académico;Documentos o archivos;Ficha curricular;Resuelto
27-07-2023 11:46;GASTRONOMÍA INTERNACIONAL;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
27-07-2023 11:46;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
27-07-2023 11:43;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
27-07-2023 11:40;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
27-07-2023 11:39;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 11:37;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 11:33;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Académico;Información o convalidación;Prácticas;Resuelto
27-07-2023 11:14;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 11:07;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 11:00;ECOTURISMO;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
27-07-2023 10:51;INGENIERÍA EN CONECTIVIDAD Y REDES;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
27-07-2023 10:47;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Información o convalidación;Asignaturas;Resuelto
27-07-2023 10:43;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Financiamiento;Pagos y Deudas;Firma electrónica consentimiento deuda;Resuelto
27-07-2023 10:42;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 9:56;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 9:55;ADMINISTRACIÓN DE EMPRESAS M/MARKETING;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
27-07-2023 9:44;;Titulado;Información y gestión;Certificado de título;Resuelto
27-07-2023 9:21;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 9:20;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 9:16;INGENIERÍA EN COMERCIO EXTERIOR;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
27-07-2023 9:15;ECOTURISMO;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 9:09;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 9:08;TURISMO Y HOTELERÍA;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
27-07-2023 9:00;TÉCNICO EN GESTIÓN LOGÍSTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
27-07-2023 8:57;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
27-07-2023 8:55;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
27-07-2023 8:53;GASTRONOMÍA INTERNACIONAL;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
27-07-2023 8:50;INGENIERÍA EN MARKETING DIGITAL;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
27-07-2023 8:47;ECOTURISMO;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
27-07-2023 8:43;INGENIERÍA EN INFORMÁTICA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
27-07-2023 8:40;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
27-07-2023 8:39;ECOTURISMO;Tecnología;Plataformas Alumnos;SAP NetWork IA;Derivación G-Desk
26-07-2023 21:18;AUDITORÍA - Vespertino;Titulado;Información y gestión;Estado titulado (egresado);Resuelto
26-07-2023 21:06;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 20:19;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 20:03;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 20:02;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 20:00;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 19:51;INGENIERÍA EN MARKETING DIGITAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 19:46;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 19:46;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 19:29;INGENIERÍA EN MARKETING DIGITAL;Inscripción de asign;Oferta académica;Cupo de asignatura en otra sede;Resuelto
26-07-2023 19:28;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 19:28;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 19:25;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 19:25;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 19:24;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 19:24;AUDITORÍA - Vespertino;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 19:22;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 19:17;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 19:17;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 19:16;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 19:16;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 19:13;INGENIERÍA EN INFORMÁTICA;Académico;Documentos o archivos;Horario;Resuelto
26-07-2023 19:12;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Oferta académica;Cupo de asignatura en otra sede;Resuelto
26-07-2023 19:12;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 19:09;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 19:09;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 19:05;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 19:04;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
26-07-2023 19:04;AUDITORÍA - Vespertino;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 19:04;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 19:01;GASTRONOMÍA INTERNACIONAL;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
26-07-2023 18:59;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 18:59;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:57;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:54;INGENIERÍA EN GESTIÓN LOGÍSTICA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:53;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:53;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 18:53;INGENIERÍA EN MARKETING DIGITAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:52;TÉCNICO EN GESTIÓN LOGÍSTICA;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 18:51;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 18:50;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Bloqueos;Bloqueo financiero;Resuelto
26-07-2023 18:48;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:48;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 18:47;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:46;AUDITORÍA - Vespertino;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 18:46;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:46;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:45;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:45;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:45;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 18:43;TURISMO Y HOTELERÍA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:43;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 18:42;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 18:41;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Transferencia asistida TI
26-07-2023 18:41;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:40;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 18:40;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:40;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 18:39;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 18:39;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:38;INGENIERÍA EN MARKETING;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:37;INGENIERÍA EN COMERCIO EXTERIOR;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 18:35;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:35;TURISMO Y HOTELERÍA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:34;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 18:34;INGENIERÍA EN MARKETING DIGITAL;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 18:33;TOURISM AND HOSPITALITY;Académico;Documentos o archivos;Horario;Resuelto
26-07-2023 18:32;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 18:30;ADMINISTRACIÓN DE REDES Y TELECOMUNICACIONES;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 18:30;ADMINISTRACIÓN DE REDES Y TELECOMUNICACIONES;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:29;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS - Vespertino;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 18:28;GASTRONOMÍA INTERNACIONAL;Académico;Documentos o archivos;Horario;Resuelto
26-07-2023 18:27;INGENIERÍA EN GESTIÓN LOGÍSTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 18:27;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:26;INGENIERÍA EN ADMINISTRACIÓN DE RECURSOS HUMANOS;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 18:26;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 18:25;CONTABILIDAD GENERAL MENCIÓN LEGISLACIÓN TRIBUTARIA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 18:25;GASTRONOMÍA INTERNACIONAL;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 18:24;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS - Vespertino;Tecnología;Plataformas Alumnos;SAP NetWork IA;Transferencia asistida TI
26-07-2023 18:23;AUDITORÍA - Vespertino;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
